,age,gender,occupation,genre,rate,user_id,movie_id
3381,20,0,sales/marketing,53,4,181146,oceans+eleven+2001
3382,20,0,self-employed,80,2,954712,snake+eyes+1998
3383,20,0,customer service,12,5,709196,harry+potter+and+the+prisoner+of+azkaban+2004
3384,70,1,retired,878,5,598920,planet+of+the+apes+1968
3385,30,0,college/grad student,10749,3,232538,pretty+woman+1990
3386,20,0,college/grad student,18,4,690026,phenomenon+1996
3387,20,0,K-12 student,18,4,509718,oldboy+2003
3388,30,0,executive/managerial,53,5,238025,desperado+1995
3389,30,0,sales/marketing,28,4,952695,davy+crockett_+king+of+the+wild+frontier+1955
3390,30,0,homemaker,12,4,232609,the+abyss+1989
3391,20,0,sales/marketing,12,4,917228,princess+mononoke+1997
3392,10,0,K-12 student,28,4,141832,the+terminator+1984
3393,30,0,scientist,35,1,396949,that+thing+you+do+1996
3394,30,0,other or not specified,18,4,563358,the+karate+kid+1984
3395,20,0,sales/marketing,28,4,729684,soldier+1998
3396,30,0,executive/managerial,28,3,649001,true+romance+1993
3397,30,1,college/grad student,28,3,913667,executive+decision+1996
3398,20,1,college/grad student,80,4,577362,the+silence+of+the+lambs+1991
3399,30,0,self-employed,18,4,66436,indecent+proposal+1993
3400,30,0,college/grad student,80,4,835822,frequency+2000
3401,20,0,college/grad student,18,3,865253,almost+famous+2000
3402,20,0,executive/managerial,878,4,851311,alien+1992
3403,20,0,executive/managerial,14,4,393131,batman+1989
3404,30,0,college/grad student,16,4,507875,heavy+metal+1981
3405,10,0,executive/managerial,53,3,584952,the+saint+1997
3406,10,1,college/grad student,35,4,551269,blame+it+on+rio+1984
3407,30,0,self-employed,37,5,670277,the+magnificent+seven+1960
3408,20,0,college/grad student,28,3,281169,outbreak+1995
3409,30,0,executive/managerial,28,4,70234,backdraft+1991
3410,30,0,sales/marketing,35,5,382952,planes_+trains+and+automobiles+1987
3411,20,0,college/grad student,28,3,948825,true+romance+1993
3412,20,0,scientist,18,4,876891,manon+of+the+spring+1986
3413,20,0,technician/engineer,878,4,36069,star+trek+generations+1994
3414,30,1,sales/marketing,53,3,502034,the+bodyguard+1992
3415,10,0,sales/marketing,35,5,313554,meet+the+parents+2000
3416,30,0,self-employed,18,3,922118,hideaway+1995
3417,30,0,executive/managerial,10752,4,781390,green+zone+2010
3418,20,1,self-employed,18,3,881247,up+close++personal+1996
3419,20,0,college/grad student,878,3,798257,twelve+monkeys+1995
3420,20,0,college/grad student,35,3,791242,meet+the+parents+2000
3421,20,0,college/grad student,10751,3,5677,free+willy+1993
3422,30,0,scientist,80,4,763849,reservoir+dogs+1992
3423,30,0,sales/marketing,80,5,691300,bound+1996
3424,20,0,academic/educator,14,4,136068,spirited+away+2001
3425,30,0,college/grad student,14,2,408146,edward+scissorhands+1990
3426,30,0,executive/managerial,28,5,539419,braveheart+1995
3427,20,0,sales/marketing,35,4,439622,the+brady+bunch+movie+1995
3428,50,0,sales/marketing,80,4,487794,the+two+jakes+1990
3429,30,0,sales/marketing,28,5,441406,never+die+alone+2004
3430,30,1,executive/managerial,35,4,630240,tin+cup+1996
3431,30,0,sales/marketing,18,4,389621,jfk+1991
3432,20,1,sales/marketing,80,5,709540,l.a.+confidential+1997
3433,30,0,college/grad student,18,4,968671,catch+me+if+you+can+2002
3434,30,0,technician/engineer,53,1,656351,pulp+fiction+1994
3435,30,0,homemaker,80,3,547232,hot+fuzz+2007
3436,20,1,artist,35,4,243748,life+is+beautiful+1997
3437,10,0,self-employed,28,2,604262,damien+omen+ii+1978
3438,30,0,college/grad student,28,2,924949,carlitos+way+1993
3439,30,0,college/grad student,18,2,214273,the+scarlet+letter+1995
3440,30,0,executive/managerial,35,4,201909,the+birdcage+1996
3441,20,0,college/grad student,28,4,86675,twister+1996
3442,40,0,executive/managerial,28,4,125494,six+days+seven+nights+1998
3443,30,0,executive/managerial,35,3,404058,kindergarten+cop+1990
3444,20,0,self-employed,35,5,857303,the+madness+of+king+george+1994
3445,20,0,customer service,18,4,502893,my+own+private+idaho+1991
3446,30,0,other or not specified,53,4,631492,pulp+fiction+1994
3447,30,0,college/grad student,28,3,560232,braveheart+1995
3448,30,0,self-employed,35,4,101237,american+pie+1999
3449,30,0,scientist,14,4,444086,beetlejuice+1988
3450,30,0,executive/managerial,12,4,737471,goldeneye+1995
3451,30,0,scientist,14,4,689632,beetlejuice+1988
3452,20,1,artist,80,5,298407,taxi+driver+1976
3453,30,0,sales/marketing,878,4,189600,2001+a+space+odyssey+1968
3454,20,0,college/grad student,18,4,606071,up+close++personal+1996
3455,20,0,executive/managerial,18,3,852565,the+doors+1991
3456,30,1,college/grad student,10749,4,561974,dracula+1992
3457,20,0,scientist,28,3,43940,armageddon+1998
3458,20,0,executive/managerial,18,3,928234,city+hall+1996
3459,30,0,college/grad student,18,3,756033,disclosure+1994
3460,30,0,homemaker,10751,4,893918,free+willy+1993
3461,30,0,college/grad student,28,3,817072,crimson+tide+1995
3462,20,0,college/grad student,35,5,930728,dumb+and+dumber+1994
3463,20,0,college/grad student,80,5,943996,fargo+1996
3464,20,1,college/grad student,35,3,103248,broadcast+news+1987
3465,30,0,executive/managerial,35,4,983228,bridget+joness+diary+2001
3466,20,1,college/grad student,18,4,271745,a+little+princess+1995
3467,30,0,college/grad student,35,4,718311,the+truth+about+cats++dogs+1996
3468,20,0,K-12 student,28,5,509718,once+upon+a+time+in+mexico+2003
3469,20,0,executive/managerial,18,5,726821,the+firm+1993
3470,10,0,sales/marketing,28,2,281108,armageddon+1998
3471,20,0,executive/managerial,28,4,610413,the+specialist+1994
3472,30,0,college/grad student,18,4,416693,the+shawshank+redemption+1994
3473,20,0,sales/marketing,10752,1,917228,enemy+at+the+gates+2001
3474,20,0,college/grad student,18,3,392574,titanic+1997
3475,30,0,homemaker,35,4,714620,the+great+dictator+1940
3476,20,0,college/grad student,18,4,502972,saving+private+ryan+1998
3477,30,0,executive/managerial,35,4,560320,the+spitfire+grill+1996
3478,20,0,scientist,35,1,697778,down+periscope+1996
3479,30,0,college/grad student,12,5,507959,crouching+tiger_+hidden+dragon+2000
3480,30,1,homemaker,14,4,695464,dogma+1999
3481,20,0,executive/managerial,16,2,928234,toy+story+1995
3482,20,0,executive/managerial,18,5,388849,3-iron+2004
3483,20,0,sales/marketing,28,4,962038,terminator+2+judgment+day+1991
3484,20,0,sales/marketing,18,3,198737,goodfellas+1990
3485,30,0,scientist,28,5,689632,run+lola+run+1998
3486,30,0,college/grad student,12,4,416693,dances+with+wolves+1990
3487,30,1,homemaker,35,4,695464,rushmore+1998
3488,20,0,executive/managerial,18,5,909975,city+of+god+2002
3489,40,0,executive/managerial,18,5,2369,schindlers+list+1993
3490,30,0,homemaker,12,3,892429,troy+2004
3491,30,0,sales/marketing,35,4,573764,brazil+1985
3492,20,0,college/grad student,10751,4,336971,a+close+shave+1995
3493,30,0,college/grad student,28,4,56869,the+rock+1996
3494,10,0,college/grad student,35,4,766490,the+breakfast+club+1985
3495,30,0,college/grad student,35,5,915729,forrest+gump+1994
3496,20,0,scientist,10402,1,908709,chitty+chitty+bang+bang+1968
3497,30,0,sales/marketing,28,3,319564,point+break+1991
3498,20,1,college/grad student,16,3,271745,pinocchio+1940
3499,30,0,college/grad student,18,2,768599,crash+2004
3500,40,1,executive/managerial,35,2,724433,mean+girls+2004
3501,30,0,executive/managerial,28,1,933357,the+specialist+1994
3502,30,1,college/grad student,12,4,912300,the+goonies+1985
3503,30,0,K-12 student,18,4,208565,paris_+texas+1984
3504,30,1,homemaker,35,3,692593,fast+times+at+ridgemont+high+1982
3505,20,0,college/grad student,28,4,690026,ransom+1996
3506,20,1,artist,35,3,376296,meet+the+parents+2000
3507,20,0,self-employed,12,1,230958,iron+man+2+2010
3508,20,0,college/grad student,35,4,632673,my+cousin+vinny+1992
3509,30,0,academic/educator,14,5,467251,nutty+professor+ii+the+klumps+2000
3510,30,0,other or not specified,12,3,670902,the+jungle+book+1994
3511,20,1,academic/educator,10402,4,368871,waiting+for+guffman+1996
3512,30,0,executive/managerial,35,4,107765,say+anything...+1989
3513,30,1,self-employed,80,4,821382,stand+by+me+1986
3514,20,0,scientist,28,3,966367,the+three+musketeers+1993
3515,20,0,scientist,35,3,617187,runaway+bride+1999
3516,30,0,executive/managerial,28,2,939796,g.i.+jane+1997
3517,40,1,technician/engineer,18,3,246889,together+2002
3518,30,0,executive/managerial,53,4,545452,pulp+fiction+1994
3519,30,0,college/grad student,28,3,807797,inception+2010
3520,30,1,executive/managerial,14,4,971406,miracle+on+34th+street+1994
3521,20,0,self-employed,28,5,571949,shaft+2000
3522,20,0,self-employed,18,3,827117,hideaway+1995
3523,50,0,sales/marketing,18,4,487794,the+hurricane+1999
3524,20,0,college/grad student,35,3,796043,happy+gilmore+1996
3525,30,0,sales/marketing,28,4,573764,true+lies+1994
3526,20,0,scientist,28,5,950129,true+lies+1994
3527,20,0,college/grad student,18,2,773507,showgirls+1995
3528,20,1,academic/educator,18,5,133421,diabolique+1955
3529,30,0,scientist,18,4,906314,the+departed+2006
3530,30,0,self-employed,12,2,233720,dances+with+wolves+1990
3531,30,0,self-employed,12,2,979793,super+mario+bros.+1993
3532,30,0,executive/managerial,18,3,107765,amadeus+1984
3533,20,0,scientist,35,4,484983,a+christmas+story+1983
3534,20,0,college/grad student,35,3,277508,smoke+1995
3535,30,0,executive/managerial,27,3,287656,interview+with+the+vampire+1994
3536,20,0,other or not specified,35,3,769487,the+apartment+1960
3537,30,0,sales/marketing,28,4,382952,the+terminator+1984
3538,30,0,executive/managerial,18,4,560320,the+shawshank+redemption+1994
3539,20,0,college/grad student,18,2,444754,powder+1995
3540,30,1,executive/managerial,14,5,990800,babe+1995
3541,20,0,self-employed,12,5,60334,star+wars+1977
3542,20,0,programmer,18,4,248260,out+of+africa+1985
3543,20,1,sales/marketing,35,2,231399,big+fat+liar+2002
3544,20,1,homemaker,28,4,161573,speed+1994
3545,30,0,executive/managerial,35,4,241084,5050+2011
3546,30,1,academic/educator,35,4,125478,manhattan+1979
3547,20,0,self-employed,9648,3,455949,memento+2000
3548,20,0,technician/engineer,14,3,150514,the+flintstones+1994
3549,20,0,college/grad student,12,3,835266,star+wars+1977
3550,20,1,homemaker,12,4,923487,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003
3551,10,0,K-12 student,18,5,141832,lucky+number+slevin+2006
3552,10,0,scientist,18,4,15593,saving+private+ryan+1998
3553,30,0,self-employed,18,4,623475,nell+1994
3554,30,0,executive/managerial,35,3,321013,dead+man+on+campus+1998
3555,20,0,scientist,28,5,894531,kill+bill+vol.+2+2004
3556,20,0,lawyer,18,4,727438,american+history+x+1998
3557,40,1,academic/educator,18,4,160464,funny+girl+1968
3558,20,0,sales/marketing,18,5,892499,amadeus+1984
3559,20,0,college/grad student,53,5,336971,pulp+fiction+1994
3560,30,0,executive/managerial,28,4,176425,the+incredibles+2004
3561,30,0,executive/managerial,35,4,133464,breakfast+at+tiffanys+1961
3562,30,0,self-employed,18,2,233720,disclosure+1994
3563,30,0,homemaker,12,5,892429,the+lord+of+the+rings+the+two+towers+2002
3564,20,0,college/grad student,878,3,961286,blade+runner+1982
3565,10,0,homemaker,28,3,930092,independence+day+1996
3566,20,1,college/grad student,35,2,377015,mickey+blue+eyes+1999
3567,30,0,self-employed,18,3,394878,wonderland+1999
3568,30,0,academic/educator,35,5,605641,runaway+bride+1999
3569,20,0,programmer,28,2,944443,stargate+1994
3570,20,0,sales/marketing,80,5,805099,natural+born+killers+1994
3571,30,0,executive/managerial,80,5,176425,requiem+for+a+dream+2000
3572,20,0,executive/managerial,18,4,144505,philadelphia+1993
3573,30,0,college/grad student,28,5,396166,die+hard+with+a+vengeance+1995
3574,30,0,executive/managerial,18,4,737471,in+the+name+of+the+father+1993
3575,30,0,sales/marketing,35,5,780299,harold+and+maude+1971
3576,30,0,college/grad student,35,2,815269,sgt.+bilko+1996
3577,30,0,self-employed,14,3,623475,batman+1989
3578,20,0,self-employed,28,4,578691,das+boot+1981
3579,30,0,college/grad student,35,3,718311,ace+ventura+pet+detective+1994
3580,20,0,college/grad student,12,3,606071,james+and+the+giant+peach+1996
3581,20,0,executive/managerial,28,3,924569,die+hard+with+a+vengeance+1995
3582,40,1,homemaker,28,2,909040,batman+forever+1995
3583,30,1,executive/managerial,28,4,818390,the+boondock+saints+1999
3584,30,0,self-employed,28,3,420616,ben-hur+1959
3585,20,0,other or not specified,10749,4,524099,groundhog+day+1993
3586,20,0,college/grad student,18,5,773507,muriels+wedding+1994
3587,30,0,self-employed,18,5,509691,inglourious+basterds+2009
3588,30,1,academic/educator,18,5,637394,the+piano+1993
3589,20,1,college/grad student,18,5,253069,children+of+a+lesser+god+1986
3590,20,0,college/grad student,18,4,903084,schindlers+list+1993
3591,20,0,artist,35,4,882666,50+first+dates+2004
3592,20,0,scientist,14,4,8359,who+framed+roger+rabbit+1988
3593,20,0,college/grad student,14,4,420201,pleasantville+1998
3594,30,0,college/grad student,28,3,281802,bloodsport+ii+1996
3595,40,1,academic/educator,12,5,160464,bill++teds+excellent+adventure+1989
3596,30,0,college/grad student,12,5,616369,dances+with+wolves+1990
3597,20,1,executive/managerial,18,4,434918,living+in+oblivion+1995
3598,20,0,executive/managerial,16,3,124253,toy+story+1995
3599,30,0,executive/managerial,18,3,448220,a+walk+in+the+clouds+1995
3600,20,1,executive/managerial,35,5,108254,forrest+gump+1994
3601,20,0,sales/marketing,35,3,123334,how+high+2001
3602,10,0,homemaker,12,5,546582,the+lord+of+the+rings+the+two+towers+2002
3603,20,1,college/grad student,35,5,129015,cant+hardly+wait+1998
3604,20,0,executive/managerial,28,5,610413,clear+and+present+danger+1994
3605,20,0,sales/marketing,80,5,704591,chinatown+1974
3606,10,0,K-12 student,12,4,41184,back+to+the+future+1985
3607,20,0,college/grad student,35,3,229882,dave+1993
3608,30,0,executive/managerial,35,5,412088,swingers+1996
3609,10,0,K-12 student,878,4,688395,alien+1992
3610,30,0,executive/managerial,28,4,250257,inception+2010
3611,20,0,college/grad student,35,2,82832,police+academy+2+their+first+assignment+1985
3612,30,0,other or not specified,28,3,393419,hackers+1995
3613,20,0,college/grad student,878,2,963090,judge+dredd+1995
3614,30,0,executive/managerial,37,4,9369,high+plains+drifter+1973
3615,30,0,sales/marketing,28,4,813163,the+rock+1996
3616,20,0,college/grad student,27,1,207006,the+blair+witch+project+1999
3617,30,0,sales/marketing,12,5,772420,harry+potter+and+the+deathly+hallows+part+1+2010
3618,30,0,self-employed,28,2,922118,city+slickers+ii+the+legend+of+curlys+gold+1994
3619,20,0,self-employed,18,4,60334,the+howling+1981
3620,30,0,sales/marketing,35,4,468875,get+shorty+1995
3621,30,0,other or not specified,12,5,966153,star+wars+1977
3622,10,0,sales/marketing,35,3,268293,forrest+gump+1994
3623,10,0,homemaker,35,3,546582,chocolat+2000
3624,20,0,self-employed,18,4,30696,the+graduate+1967
3625,20,0,college/grad student,28,3,780326,under+siege+1992
3626,30,0,college/grad student,9648,4,28765,the+maltese+falcon+1941
3627,20,0,homemaker,28,5,816149,the+mask+of+zorro+1998
3628,30,0,college/grad student,14,5,942426,babe+1995
3629,20,0,executive/managerial,28,5,195837,man+on+fire+2004
3630,10,0,K-12 student,12,3,516269,mission+impossible+ii+2000
3631,30,0,other or not specified,18,5,365649,rudy+1993
3632,20,0,sales/marketing,9648,3,341614,the+manchurian+candidate+1962
3633,20,0,college/grad student,27,5,886793,evil+dead+ii+1987
3634,20,0,sales/marketing,18,5,921572,fight+club+1999
3635,20,0,college/grad student,28,5,128270,the+matrix+1999
3636,20,0,college/grad student,18,5,618224,boogie+nights+1997
3637,20,0,self-employed,14,1,354935,pans+labyrinth+2006
3638,30,0,self-employed,28,1,201624,rambo+first+blood+part+ii+1985
3639,30,0,executive/managerial,35,4,894906,as+good+as+it+gets+1997
3640,30,0,executive/managerial,28,3,201909,broken+arrow+1996
3641,30,0,college/grad student,35,1,408146,galaxy+quest+1999
3642,30,0,sales/marketing,35,5,889550,ferris+buellers+day+off+1986
3643,30,0,college/grad student,12,5,578609,the+fugitive+1993
3644,20,0,other or not specified,35,4,663132,a+hard+days+night+1964
3645,20,0,college/grad student,12,5,529119,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
3646,30,0,college/grad student,35,5,90798,juno+2007
3647,20,0,college/grad student,53,3,229882,pulp+fiction+1994
3648,20,0,sales/marketing,28,3,422247,men+in+black+1997
3649,30,1,executive/managerial,12,4,630240,the+mummy+1999
3650,30,0,college/grad student,35,3,909612,doctor+dolittle+1998
3651,20,0,other or not specified,36,5,452319,nixon+1995
3652,20,0,college/grad student,18,4,587635,disclosure+1994
3653,30,0,sales/marketing,28,3,797735,the+gods+must+be+crazy+1980
3654,30,0,college/grad student,878,5,578609,blade+runner+1982
3655,20,0,executive/managerial,12,5,206284,dances+with+wolves+1990
3656,20,0,college/grad student,28,5,287431,the+terminator+1984
3657,30,0,executive/managerial,18,4,135157,apollo+13+1995
3658,30,1,homemaker,28,5,635585,in+the+line+of+fire+1993
3659,30,0,executive/managerial,10749,4,765126,beauty+and+the+beast+1991
3660,20,0,programmer,53,4,248260,u.s.+marshals+1998
3661,20,1,homemaker,80,3,360209,the+net+1995
3662,20,0,sales/marketing,35,4,295203,lock_+stock+and+two+smoking+barrels+1998
3663,20,0,college/grad student,28,3,591581,muppet+treasure+island+1996
3664,20,0,executive/managerial,35,3,770737,ace+ventura+pet+detective+1994
